Book,hadithId,Matn,Sanad
صحيح البخاري,825,  رضي ه ا  ت :  لو أدرك رسول ه  ما أحدث النساء لمنعهن كما منعت نساء بني إسرائيل    قلت : لعمرة أو منعن  ت : نعم .,"['عبد ه بن يوسف', 'مالك', 'يحيى بن سعيد', 'عمرة', 'عائشة']"
صحيح البخاري,826,  رضي ه ا  ت :  كان رسول ه  إذا سلم  قام النساء حين يقضي تسليمه  ويمكث هو في مقامه يسيرا قبل أن يقوم   : نرى وه أعلم أن ذلك كان لكي ينصرف النساء قبل أن يدركهن أحد من الرجال   .,"['يحيى بن قزعة', 'إبراهيم بن سعد', 'الزهري', 'هند بنت الحارث', 'أم سلمة']"
صحيح البخاري,827,  رضي ه    :   النبي  في بيت أم سليم  فقمت ويتيم خلفه وأم سليم خلفنا   .,"['أبو نعيم', 'ابن عيينة', 'إسحاق بن عبد ه', 'أنس']"
صحيح البخاري,828,  رضي ه ا   أن رسول ه  كان يصلي الصبح بغلس  فينصرفن نساء المؤمنين  لا يعرفن من الغلس أو لا يعرف بعضهن بعضا   .,"['يحيى بن موسى', 'سعيد بن منصور', 'فليح', 'عبد الرحمن بن القاسم', 'أبيه', 'عائشة']"
صحيح البخاري,829,   عن النبي   إذا استأذنت امرأة أحدكم فلا يمنعها   .,"['مسدد', 'يزيد بن زريع', 'معمر', 'الزهري', 'سالم بن عبد ه', 'أبيه']"
صحيح البخاري,830,    :   النبي  في بيت أم سليم  فقمت ويتيم خلفه  وأم سليم خلفنا   .,"['أبو نعيم', 'ابن عيينة', 'إسحاق', 'أنس']"
صحيح البخاري,831,   ت :  كان رسول ه  إذا قام النساء حين يقضى تسليمه وهو يمكث في مقامه يسيرا قبل أن يقوم  ت : نرى وه أعلم أن ذلك كان لكي ينصرف النساء قبل أن يدركهن الرجال   .,"['يحيي بن قزعة', 'إبراهيم بن سعد', 'الزهري', 'هند بنت الحارث', 'أم سلمة']"
صحيح البخاري,832,  رضي ه   أنه سمع رسول ه   يقول :  نحن الآخرون السابقون يوم القيامة  بيد أنهم أوتوا الكتاب من قبلنا ثم هذا يومهم الذي فرض هم  فاختلفوا فيه  فهدانا ه فالناس لنا فيه تبع اليهود غدا والنصارى بعد غد   .,"['أبو اليمان', 'شعيب', 'أبو الزناد', 'عبد الرحمن بن هرمز الأعرج', 'أبا هريرة']"
صحيح البخاري,833,    أن رسول ه    :  إذا جاء أحدكم الجمعة فليغتسل   .,"['عبد ه بن يوسف', 'مالك', 'نافع', 'عبد ه بن عمر']"
صحيح البخاري,834,  بينما هو قائم في الخطبة يوم الجمعة  إذ دخل رجل من المهاجرين الأولين من أصحاب النبي   فناداه عمر : أية ساعة هذه   : إني شغلت فلم أنقلب إلى أهلي حتى سمعت التأذين  فلم أزد أن توضأت  ف : والوضوء أيضا  وقد علمت  أن رسول ه  كان يأمر بالغسل   .,"['عبد ه بن محمد', 'جويرية بن أسماء', 'مالك', 'الزهري', 'سالم بن عبد ه بن عمر', 'ابن عمر', 'عمر بن الخطاب']"
صحيح البخاري,835,  رضي ه  رسول ه    :  غسل يوم الجمعة واجب على كل محتلم   .,"['عبد ه بن يوسف', 'مالك', 'صفوان بن سليم', 'عطاء بن يسار', 'أبي سعيد الخدري']"
صحيح البخاري,836,    : أشهد على رسول ه    :  الغسل يوم الجمعة واجب على كل محتلم  وأن يستن وأن يمس طيبا إن وجد     عمرو  : أما الغسل فأشهد أنه واجب  وأما الاستنان والطيب فه أعلم أواجب هو أم لا  ولكن هكذا في الحديث   أبو عبد ه هو أخو محمد بن المنكدر : ولم يسم أبو بكر هذا رواه  بكير بن الأشج   وسعيد بن أبي هلال  وعدة  وكان محمد بن المنكدر يكنى بأبي بكر  وأبي عبد ه .,"['عمرو', '', 'حرمي بن عمارة', 'بكير بن الأشج', 'شعبة', 'وسعيد بن أبي هلال', 'أبي بكر بن المنكدر', 'عمرو بن سليم الأنصاري', 'على أبي سعيد']"
صحيح البخاري,837,  رضي ه   أن رسول ه   :  من اغتسل يوم الجمعة غسل الجنابة  ثم راح فكأنما قرب بدنة  ومن راح في الساعة الثانية فكأنما قرب بقرة  ومن راح في الساعة الثالثة فكأنما قرب كبشا أقرن  ومن راح في الساعة الرابعة فكأنما قرب دجاجة  ومن راح في الساعة الخامسة فكأنما قرب بيضة  فإذا خرج الإمام حضرت الملائكة يستمعون الذكر   .,"['عبد ه بن يوسف', 'مالك', 'سمي', 'أبي صالح السمان', 'أبي هريرة']"
صحيح البخاري,838,  رضي ه  بينما هو يخطب يوم الجمعة  إذ دخل رجل ف عمر : لم تحتبسون عن الصلاة  ف الرجل : ما هو إلا أن سمعت النداء توضأت  ف : ألم تسمعوا النبي    :  إذا راح أحدكم إلى الجمعة فليغتسل   .,"['أبو نعيم', 'شيبان', 'يحيى', 'أبي سلمة', 'أبي هريرة', 'عمر']"
صحيح البخاري,839,    :  النبي  :  لا يغتسل رجل يوم الجمعة ويتطهر ما استطاع من طهر ويدهن من دهنه أو يمس من طيب بيته  ثم يخرج فلا يفرق بين اثنين  ثم يصلي ما كتب له  ثم ينصت إذا تكلم الإمام  إلا غفر له ما بينه وبين الجمعة الأخرى   .,"['آدم', 'ابن أبي ذئب', 'سعيد المقبري', 'أبي', 'ابن وديعة', 'سلمان الفارسي']"
صحيح البخاري,840,  : ذكروا أن النبي    :  اغتسلوا يوم الجمعة واغسلوا رءوسكم  وإن لم تكونوا جنبا وأصيبوا من الطيب     ابن عباس : أما الغسل فنعم  وأما الطيب فلا أدري .,"['أبو اليمان', 'شعيب', 'الزهري', 'طاوس', 'لابن عباس']"
صحيح البخاري,841, : أيمس طيبا أو دهنا إن كان عند أهله  ف : لا أعلمه   .,"['إبراهيم بن موسى', 'هشام', 'ابن جريج', 'إبراهيم بن ميسرة', 'طاوس', 'ابن عباس']"
صحيح البخاري,842,   أن عمر بن الخطاب رأى حلة سيراء عند باب المسجد  ف : يا رسول ه  لو اشتريت هذه فلبستها يوم الجمعة وللوفد إذا قدموا ك  ف رسول ه  :  إنما يلبس هذه من لا خلاق له في الآخرة  ثم جاءت رسول ه  منها حلل فأعطى عمر بن الخطاب رضي ه  منها حلة  ف عمر : يا رسول ه كسوتنيها وقد قلت في حلة عطارد ما قلت   رسول ه  : إني لم أكسكها لتلبسها فكساها عمر بن الخطاب رضي ه  أخا له بمكة مشركا   .,"['عبد ه بن يوسف', 'مالك', 'نافع', 'عبد ه بن عمر']"
صحيح البخاري,843,  رضي ه   أن رسول ه    :  لولا أن أشق على أمتي أو على الناس لأمرتهم بالسواك مع كل صلاة   .,"['عبد ه بن يوسف', 'مالك', 'أبي الزناد', 'الأعرج', 'أبي هريرة']"
صحيح البخاري,844,    :  رسول ه  :  أكثرت كم في السواك   .,"['أبو معمر', 'عبد الوارث', 'شعيب بن الحبحاب', 'أنس']"
صحيح البخاري,845,    :  كان النبي  إذا قام من يل يشوص فاه   .,"['محمد بن كثير', 'سفيان', 'منصور', 'وحصين', 'أبي وائل', 'حذيفة']"
صحيح البخاري,846,  رضي ه ا  ت :  دخل عبد الرحمن بن أبي بكر ومعه سواك يستن به فنظر إليه رسول ه   فقلت له : أعطني هذا السواك يا عبد الرحمن  فأعطانيه فقصمته  ثم مضغته فأعطيته رسول ه  فاستن به وهو مستسند إلى صدري   .,"['إسماعيل', 'سليمان بن بلال', 'هشام بن عروة', 'أبي', 'عائشة']"
صحيح البخاري,847,  رضي ه    :  كان النبي  يقرأ في الجمعة في صلاة الفجر الم { 1 } تنزيل  1 السجدة و هل أتى على الإنسان  1   .,"['أبو نعيم', 'سفيان', 'سعد بن إبراهيم', 'عبد الرحمن<IDF>  هو </IDF>ابن هرمز الأعرج', 'أبي هريرة']"
صحيح البخاري,848,  أنه  :  إن أول جمعة جمعت بعد جمعة في مسجد رسول ه  في مسجد عبد القيس بجواثى من البحرين   .,"['محمد بن المثنى', 'أبو عامر العقدي', 'إبراهيم بن طهمان', 'أبي جمرة الضبعي', 'ابن عباس']"
صحيح البخاري,849,  كتب رزيق بن حكيم إلى ابن شهاب  وأنا معه يومئذ بوادي القرى هل ترى أن أجمع ورزيق عامل على أرض يعملها وفيها جماعة من السودان وغيرهم ورزيق يومئذ على أيلة  فكتب ابن شهاب وأنا أسمع يأمره أن يجمع يخبره  أن سالما حدثه  أن عبد ه بن عمر يقول : سمعت رسول ه  يقول :  كلكم راع وكلكم مسئول عن رعيته  الإمام راع ومسئول عن رعيته  والرجل راع في أهله وهو مسئول عن رعيته  والمرأة راعية في بيت زوجها ومسئولة عن رعيتها  والخادم راع في مال سيده ومسئول عن رعيته     : وحسبت أن قد  والرجل راع في مال أبيه ومسئول عن رعيته  وكلكم راع ومسئول عن رعيته .,"['بشر بن محمد', 'عبد ه', 'يونس', 'الزهري', 'سالم بن عبد ه', 'ابن عمر', 'يث', 'يونس']"
صحيح البخاري,850,    يقول : سمعت رسول ه   يقول :  من جاء منكم الجمعة فليغتسل   .,"['أبو اليمان', 'شعيب', 'الزهري', 'سالم بن عبد ه', 'عبد ه بن عمر']"
صحيح البخاري,851,  رضي ه  رسول ه    :  غسل يوم الجمعة واجب على كل محتلم   .,"['عبد ه بن مسلمة', 'مالك', 'صفوان بن سليم', 'عطاء بن يسار', 'أبي سعيد الخدري']"
صحيح البخاري,852,    :  النبي  : لله تعالى على كل مسلم حق أن يغتسل في كل سبعة أيام يوما .,"['مسلم بن إبراهيم', 'أبان بن صالح', 'وهيب', 'مجاهد', 'ابن طاوس', 'طاوس', 'أبي هريرة', 'أبيه', 'أبي هريرة']"
صحيح البخاري,853,   عن النبي    :  ائذنوا للنساء بيل إلى المساجد   .,"['عبد ه بن محمد', 'شبابة', 'ورقاء', 'عمرو بن دينار', 'مجاهد', 'ابن عمر']"
صحيح البخاري,854,    :  كانت امرأة لعمر تشهد صلاة الصبح والعشاء في الجماعة في المسجد  فقيل لها : لم تخرجين وقد تعلمين أن عمر يكره ذلك ويغار  ت : وما يمنعه أن ينهاني   : يمنعه قول رسول ه  : لا تمنعوا إماء ه مساجد ه   .,"['يوسف بن موسى', 'أبو أسامة', 'عبيد ه بن عمر', 'نافع', 'ابن عمر']"
